Stake	Date	Latitude	Longitude	Elevation	Days	SMB	t2m	sf	PDD
R13	2011-06-07	-62.170879157600005	-58.8585964292	84.0	14	-0.0059	-3.4389873	0.036725603	1.7615662
R13	2011-06-20	-62.170879157600005	-58.8585964292	84.0	13	0.0191	-6.8488574	0.028448327	0.0
R13	2011-07-05	-62.170879157600005	-58.8585964292	84.0	15	0.1249	-5.119379	0.04704047	0.0
R13	2011-07-19	-62.170879157600005	-58.8585964292	84.0	14	0.0076999999999999	-7.5249043	0.021598995	0.0
R13	2011-08-07	-62.170879157600005	-58.8585964292	84.0	19	0.0155	-14.338474	0.033248227	0.0
R13	2011-08-22	-62.170879157600005	-58.8585964292	84.0	15	0.0144	-7.4940014	0.020859173	0.0
R13	2011-09-06	-62.170879157600005	-58.8585964292	84.0	15	0.0875	-4.062828	0.026057102	0.0
R13	2011-09-22	-62.170879157600005	-58.8585964292	84.0	16	0.0152999999999999	-7.276895	0.049640186	0.0
R13	2011-10-06	-62.170879157600005	-58.8585964292	84.0	14	0.2095	-4.9361105	0.015491905	0.0
R13	2011-10-20	-62.170879157600005	-58.8585964292	84.0	14	0.0255	-1.4909587	0.024184521	0.17602539
R13	2011-11-17	-62.170879157600005	-58.8585964292	84.0	28	0.1817999999999999	-1.0622895	0.08972571	1.2402039
R13	2011-12-04	-62.170879157600005	-58.8585964292	84.0	17	0.0096	-1.5760854	0.034058426	0.4399414
R13	2011-12-19	-62.170879157600005	-58.8585964292	84.0	15	-0.2381	0.433712	0.014898118	8.079041
R13	2012-01-07	-62.170879157600005	-58.8585964292	84.0	19	-0.2387	-0.06665802	0.03617706	2.7107239
R13	2012-01-20	-62.170879157600005	-58.8585964292	84.0	13	-0.1604	0.54867774	0.007481989	7.702942
R13	2012-02-04	-62.170879157600005	-58.8585964292	84.0	15	-0.1543	0.3895111	0.00895535	7.1532593
R13	2012-02-19	-62.170879157600005	-58.8585964292	84.0	15	-0.0574	0.43954086	0.014625907	12.830414
R13	2012-03-04	-62.170879157600005	-58.8585964292	84.0	14	-0.18	-0.51628214	0.004553784	8.521362
R13	2012-03-17	-62.170879157600005	-58.8585964292	84.0	13	-0.324	1.0575235	0.0026863124	15.227936
R13	2012-03-30	-62.170879157600005	-58.8585964292	84.0	13	-0.0539999999999999	-1.4202532	0.022477295	1.3834534
DN	2008-01-26	-62.1540855346	-58.9174165862	88.0	21	-0.2196999999999999	0.38879395	0.015933562	12.705994
DN	2008-02-02	-62.1540855346	-58.9174165862	88.0	7	-0.0481199999999999	0.97986984	6.375485e-05	7.8389587
DN	2008-02-09	-62.1540855346	-58.9174165862	88.0	7	-0.02456	0.17268372	0.0084522385	1.8225403
DN	2008-02-17	-62.1540855346	-58.9174165862	88.0	8	-0.21032	1.3560723	0.00013709941	12.204651
DN	2008-02-24	-62.1540855346	-58.9174165862	88.0	7	-0.09	1.6510849	0.0022631066	13.208679
DN	2008-03-02	-62.1540855346	-58.9174165862	88.0	7	-0.288	1.0813408	0.014054301	9.281616
DN	2008-03-09	-62.1540855346	-58.9174165862	88.0	7	-0.144	1.4822884	0.00020665163	11.858307
DN	2008-11-03	-62.1540855346	-58.9174165862	88.0	239	1.1211000000000002	-2.3329716	0.4694109	23.532898
DN	2008-11-13	-62.1540855346	-58.9174165862	88.0	10	-0.0060999999999999	-2.1888373	0.02448136	0.0
DN	2008-11-28	-62.1540855346	-58.9174165862	88.0	15	-0.1006	-0.061433792	0.010707435	6.3612366
DN	2008-12-05	-62.1540855346	-58.9174165862	88.0	7	-0.0943999999999999	0.20499039	0.0012759357	3.165619
DN	2008-12-13	-62.1540855346	-58.9174165862	88.0	8	-0.011	-0.6074117	0.014166533	0.28302002
DN	2008-12-19	-62.1540855346	-58.9174165862	88.0	6	-0.1425	0.6233172	0.0016886481	5.0524597
DN	2008-12-26	-62.1540855346	-58.9174165862	88.0	7	-0.0506	0.3515587	0.0047083814	3.909668
DN	2009-01-02	-62.1540855346	-58.9174165862	88.0	7	-0.0419	-0.18693924	0.010129317	0.44006348
DN	2009-01-09	-62.1540855346	-58.9174165862	88.0	7	-0.165	0.79787827	0.0020412738	6.383026
DN	2009-01-17	-62.1540855346	-58.9174165862	88.0	8	-0.324	1.4250488	0.0001565963	12.825439
DN	2009-01-24	-62.1540855346	-58.9174165862	88.0	7	-0.171	0.7158661	0.023041632	5.7269287
DN	2009-01-30	-62.1540855346	-58.9174165862	88.0	6	-0.162	1.736302	0.00015730283	12.154114
DN	2009-01-31	-62.1540855346	-58.9174165862	88.0	1	-0.0089999999999999	1.230072	0.0024242094	2.460144
DN	2009-02-06	-62.1540855346	-58.9174165862	88.0	6	-0.012	0.31416103	0.014790382	2.6347656
DN	2009-02-13	-62.1540855346	-58.9174165862	88.0	7	-0.1679999999999999	1.3733368	0.0007410336	11.033691
DN	2009-02-21	-62.1540855346	-58.9174165862	88.0	8	-0.0630000000000001	0.7289293	0.008277051	6.6508484
DN	2009-02-28	-62.1540855346	-58.9174165862	88.0	7	-0.18	1.0614319	0.0022584354	8.491455
DN	2009-03-01	-62.1540855346	-58.9174165862	88.0	1	-0.0359999999999999	-0.038726807	0.0001752557	0.06869507
DN	2009-03-27	-62.1540855346	-58.9174165862	88.0	26	-0.4230000000000001	1.081803	0.021204554	30.03897
DN	2009-11-18	-62.1540855346	-58.9174165862	88.0	236	3.0687	-4.379289	0.63790447	3.818451
DN	2009-12-07	-62.1540855346	-58.9174165862	88.0	19	0.1923000000000002	-1.5279999	0.064446084	0.0
DN	2009-12-21	-62.1540855346	-58.9174165862	88.0	14	0.0678999999999999	-0.16345622	0.012349103	4.458954
DN	2009-12-28	-62.1540855346	-58.9174165862	88.0	7	-0.1362999999999999	-0.16228485	0.024302214	1.2352295
DN	2010-01-11	-62.1540855346	-58.9174165862	88.0	14	-0.0215999999999999	-0.7453715	0.011345671	0.1232605
DN	2010-01-18	-62.1540855346	-58.9174165862	88.0	7	-0.0930000000000001	0.10113907	0.0074943257	3.3523254
DN	2010-01-25	-62.1540855346	-58.9174165862	88.0	7	-0.1014	0.50717545	0.0016053282	4.485626
DN	2010-02-01	-62.1540855346	-58.9174165862	88.0	7	-0.0645999999999999	0.048015594	0.011110537	1.9563293
DN	2010-02-15	-62.1540855346	-58.9174165862	88.0	14	0.1513999999999998	-0.3655497	0.039593894	0.87472534
DN	2010-02-22	-62.1540855346	-58.9174165862	88.0	7	-0.1091999999999998	-0.5265999	0.00079446775	1.2270203
DN	2010-03-01	-62.1540855346	-58.9174165862	88.0	7	0.0978	-0.59597015	0.021383775	1.4126587
DN	2010-03-08	-62.1540855346	-58.9174165862	88.0	7	-0.1352000000000001	0.6491318	0.00027501897	6.675415
DN	2010-03-15	-62.1540855346	-58.9174165862	88.0	7	-0.0015999999999999	-0.49499893	0.0020847134	5.156311
DN	2010-03-23	-62.1540855346	-58.9174165862	88.0	8	-0.1573	-1.6608751	0.044790577	0.0
DN	2010-03-29	-62.1540855346	-58.9174165862	88.0	6	0.2889	-0.49041748	0.010602463	2.2767334
DN	2010-04-05	-62.1540855346	-58.9174165862	88.0	7	0.0545000000000001	0.33012772	0.009077776	4.122772
DN	2010-04-12	-62.1540855346	-58.9174165862	88.0	7	-0.1628000000000001	0.40798187	0.0031267349	3.896637
DN	2010-04-14	-62.1540855346	-58.9174165862	88.0	2	0.0920999999999999	0.16889445	0.005178759	0.6284485
DN	2010-04-20	-62.1540855346	-58.9174165862	88.0	6	-0.1581999999999999	-2.3821454	0.028290717	1.4752197
DN	2010-05-13	-62.1540855346	-58.9174165862	88.0	23	0.0256	-4.729187	0.06653313	1.6274414
DN	2010-11-09	-62.1540855346	-58.9174165862	88.0	180	0.549	-2.5279644	0.4477455	2.7460327
DN	2010-11-29	-62.1540855346	-58.9174165862	88.0	20	-0.1071999999999999	-0.46546283	0.04685003	0.8988037
DN	2010-12-11	-62.1540855346	-58.9174165862	88.0	12	0.0935999999999998	-1.5058054	0.028811907	0.0
DN	2010-12-21	-62.1540855346	-58.9174165862	88.0	10	-0.0039599999999998	-0.7955683	0.022964153	0.1817627
DN	2010-12-30	-62.1540855346	-58.9174165862	88.0	9	0.0835399999999998	0.28808898	0.016514411	3.6841125
DN	2011-01-07	-62.1540855346	-58.9174165862	88.0	8	-0.1778999999999999	0.6788228	0.0020297966	6.1094055
DN	2011-01-15	-62.1540855346	-58.9174165862	88.0	8	-0.08376	-0.09375339	0.0058865556	0.52130127
DN	2011-01-23	-62.1540855346	-58.9174165862	88.0	8	-0.0067199999999999	-0.32260472	0.008618565	0.24490356
DN	2011-01-31	-62.1540855346	-58.9174165862	88.0	8	-0.0087999999999999	0.74299115	0.011662474	6.83078
DN	2011-02-07	-62.1540855346	-58.9174165862	88.0	7	-0.0521999999999999	0.68676376	0.0062798504	5.49411
DN	2011-02-15	-62.1540855346	-58.9174165862	88.0	8	-0.1887999999999999	1.332428	0.009162877	11.991852
DN	2011-02-25	-62.1540855346	-58.9174165862	88.0	10	-0.25748	1.6648005	0.00429899	18.312805
DN	2011-03-14	-62.1540855346	-58.9174165862	88.0	17	-0.26664	1.3268043	0.005934931	24.618652
DN	2011-03-22	-62.1540855346	-58.9174165862	88.0	8	-0.13368	0.34352958	0.008446009	5.053772
DN	2011-04-06	-62.1540855346	-58.9174165862	88.0	15	0.081	-1.8375149	0.041370615	2.5425415
DN	2011-04-24	-62.1540855346	-58.9174165862	88.0	18	0.0254999999999999	-3.6715505	0.053996265	1.1670227
DN	2011-05-10	-62.1540855346	-58.9174165862	88.0	16	-0.0050999999999999	-4.144034	0.044251572	0.0
DN	2011-05-24	-62.1540855346	-58.9174165862	88.0	14	0.18458	-2.264679	0.021979755	1.2946167
DN	2011-06-07	-62.1540855346	-58.9174165862	88.0	14	0.03378	-2.8961263	0.041237626	2.263733
DN	2011-06-20	-62.1540855346	-58.9174165862	88.0	13	-0.10257	-5.5488214	0.024131717	0.0
DN	2011-07-05	-62.1540855346	-58.9174165862	88.0	15	0.08259	-3.9418392	0.05051507	0.0
DN	2011-07-19	-62.1540855346	-58.9174165862	88.0	14	-0.04388	-5.983856	0.022840034	0.0
DN	2011-08-07	-62.1540855346	-58.9174165862	88.0	19	0.12498	-12.808835	0.032870084	0.0
DN	2011-08-22	-62.1540855346	-58.9174165862	88.0	15	0.0919899999999999	-7.243122	0.024968993	0.0
DN	2011-09-06	-62.1540855346	-58.9174165862	88.0	15	0.03173	-4.059931	0.02520402	0.0
DN	2011-09-22	-62.1540855346	-58.9174165862	88.0	16	-0.0821899999999999	-6.896285	0.04609693	0.0
DN	2011-10-06	-62.1540855346	-58.9174165862	88.0	14	0.1367899999999998	-5.337439	0.014862171	0.0
DN	2011-10-20	-62.1540855346	-58.9174165862	88.0	14	0.0399	-1.530188	0.024595384	0.12765503
DN	2011-11-17	-62.1540855346	-58.9174165862	88.0	28	0.0933799999999999	-1.0612425	0.08718621	1.0779724
DN	2011-12-04	-62.1540855346	-58.9174165862	88.0	17	0.0668999999999999	-1.5411038	0.03438759	0.2441101
DN	2011-12-19	-62.1540855346	-58.9174165862	88.0	15	-0.1909799999999999	0.32855988	0.015482595	6.7720337
DN	2012-01-07	-62.1540855346	-58.9174165862	88.0	19	-0.3087999999999999	-0.10584259	0.036068663	2.3789368
DN	2012-01-20	-62.1540855346	-58.9174165862	88.0	13	-0.1983299999999999	0.52682275	0.006350548	7.507263
DN	2012-02-04	-62.1540855346	-58.9174165862	88.0	15	-0.1774799999999999	0.4000759	0.008324282	7.0468445
DN	2012-02-19	-62.1540855346	-58.9174165862	88.0	15	-0.14936	0.50888634	0.010287142	13.102386
DN	2012-03-04	-62.1540855346	-58.9174165862	88.0	14	-0.06419	-0.41032308	0.0043061553	8.084808
DN	2012-03-17	-62.1540855346	-58.9174165862	88.0	13	-0.31884	1.0064894	0.001304782	14.449799
DN	2012-03-30	-62.1540855346	-58.9174165862	88.0	13	0.0246	-1.1973855	0.018640846	1.436676
6N	2008-01-26	-62.18038413359999	-58.8874404557	91.0	21	-0.19265	0.3366103	0.018224243	11.827454
6N	2008-02-02	-62.18038413359999	-58.8874404557	91.0	7	-0.08756	1.0024605	2.7733156e-05	8.019684
6N	2008-02-09	-62.18038413359999	-58.8874404557	91.0	7	-0.0052599999999999	0.16276932	0.009557168	1.8825989
6N	2008-02-17	-62.18038413359999	-58.8874404557	91.0	8	-0.16555	1.2960374	0.00012025237	11.664337
6N	2008-02-24	-62.18038413359999	-58.8874404557	91.0	7	-0.15835	1.5438423	0.0019542917	12.350739
6N	2008-03-02	-62.18038413359999	-58.8874404557	91.0	7	-0.008	0.886055	0.014357213	8.30426
6N	2008-03-09	-62.18038413359999	-58.8874404557	91.0	7	-0.12	1.3656235	0.0002782084	10.924988
6N	2008-11-03	-62.18038413359999	-58.8874404557	91.0	239	0.622	-2.566973	0.4692993	18.789001
6N	2008-11-13	-62.18038413359999	-58.8874404557	91.0	10	-0.0352	-2.3547335	0.022290135	0.0
6N	2008-11-28	-62.18038413359999	-58.8874404557	91.0	15	-0.1409	-0.13873291	0.008079881	6.1476135
6N	2008-12-05	-62.18038413359999	-58.8874404557	91.0	7	-0.0922999999999999	0.20767975	0.0009645205	3.2139893
6N	2008-12-13	-62.18038413359999	-58.8874404557	91.0	8	-0.0296	-0.6481018	0.011460867	0.08905029
6N	2008-12-19	-62.18038413359999	-58.8874404557	91.0	6	-0.1315	0.53886193	0.0019074351	4.510437
6N	2008-12-26	-62.18038413359999	-58.8874404557	91.0	7	-0.0332	0.31915283	0.0033592044	3.6187134
6N	2009-01-02	-62.18038413359999	-58.8874404557	91.0	7	-0.0233	-0.18704605	0.01172328	0.5319519
6N	2009-01-09	-62.18038413359999	-58.8874404557	91.0	7	-0.193	0.75128555	0.001727638	6.0102844
6N	2009-01-17	-62.18038413359999	-58.8874404557	91.0	8	-0.3329999999999999	1.3970032	0.00018800411	12.573029
6N	2009-01-24	-62.18038413359999	-58.8874404557	91.0	7	-0.144	0.6756935	0.027771477	5.405548
6N	2009-01-30	-62.18038413359999	-58.8874404557	91.0	6	-0.252	1.6264038	4.1200314e-05	11.384827
6N	2009-01-31	-62.18038413359999	-58.8874404557	91.0	1	-0.0089999999999999	1.2049866	0.0008162891	2.4099731
6N	2009-02-06	-62.18038413359999	-58.8874404557	91.0	6	-0.2430000000000001	0.26348004	0.014866563	2.4858093
6N	2009-02-13	-62.18038413359999	-58.8874404557	91.0	7	-0.189	1.2407341	0.000876016	10.18866
6N	2009-02-21	-62.18038413359999	-58.8874404557	91.0	8	-0.0809999999999999	0.5486416	0.011263422	5.6017456
6N	2009-02-28	-62.18038413359999	-58.8874404557	91.0	7	-0.189	0.9387245	0.0017620007	7.5835266
6N	2009-03-01	-62.18038413359999	-58.8874404557	91.0	1	-0.0	-0.13562012	0.00039157993	0.0
6N	2009-03-27	-62.18038413359999	-58.8874404557	91.0	26	-0.36	0.94704634	0.02475149	26.893127
6N	2009-11-18	-62.18038413359999	-58.8874404557	91.0	236	2.8998000000000004	-5.023138	0.6435424	1.7096863
6N	2009-12-07	-62.18038413359999	-58.8874404557	91.0	19	-0.0638	-1.5358719	0.063479856	0.0
6N	2009-12-21	-62.18038413359999	-58.8874404557	91.0	14	0.0306	-0.17484945	0.011918922	4.366577
6N	2009-12-28	-62.18038413359999	-58.8874404557	91.0	7	-0.0743999999999999	-0.19287491	0.025962185	1.1466675
6N	2010-01-11	-62.18038413359999	-58.8874404557	91.0	14	-0.035	-0.8176351	0.010161627	0.0965271
6N	2010-01-18	-62.18038413359999	-58.8874404557	91.0	7	-0.0871999999999999	0.024814606	0.0079913335	2.977234
6N	2010-01-25	-62.18038413359999	-58.8874404557	91.0	7	-0.0589	0.43512726	0.0019988464	4.047119
6N	2010-02-01	-62.18038413359999	-58.8874404557	91.0	7	-0.0458	-0.17131042	0.011110281	1.3641968
6N	2010-02-15	-62.18038413359999	-58.8874404557	91.0	14	-0.0073999999999999	-0.5101481	0.044821832	0.48776245
6N	2010-02-22	-62.18038413359999	-58.8874404557	91.0	7	-0.0602	-0.57841873	0.0007789441	1.1044922
6N	2010-03-01	-62.18038413359999	-58.8874404557	91.0	7	0.002	-0.7404747	0.019945825	0.9651184
6N	2010-03-08	-62.18038413359999	-58.8874404557	91.0	7	-0.1846	0.51060486	0.000237055	6.068512
6N	2010-03-15	-62.18038413359999	-58.8874404557	91.0	7	-0.0066	-0.6781616	0.0026988392	4.540039
6N	2010-03-23	-62.18038413359999	-58.8874404557	91.0	8	-0.0101999999999999	-2.143809	0.049048424	0.0
6N	2010-03-29	-62.18038413359999	-58.8874404557	91.0	6	0.0651999999999999	-0.74131995	0.010391535	1.4143677
6N	2010-04-05	-62.18038413359999	-58.8874404557	91.0	7	-0.0619999999999999	0.11509323	0.01208237	2.906189
6N	2010-04-12	-62.18038413359999	-58.8874404557	91.0	7	-0.1603	0.2522049	0.0028690854	3.176239
6N	2010-04-14	-62.18038413359999	-58.8874404557	91.0	2	0.0469999999999999	0.1020813	0.0051890574	0.5312805
6N	2010-04-20	-62.18038413359999	-58.8874404557	91.0	6	-0.0266	-3.1848013	0.02906397	1.2043762
6N	2010-05-13	-62.18038413359999	-58.8874404557	91.0	23	-0.0235999999999999	-5.4222107	0.0657503	1.0855408
6N	2010-05-25	-62.18038413359999	-58.8874404557	91.0	12	0.155	-1.6401038	0.042123757	0.23983765
6N	2010-11-09	-62.18038413359999	-58.8874404557	91.0	168	0.5619	-2.8184648	0.40922874	1.6743469
6N	2010-11-29	-62.18038413359999	-58.8874404557	91.0	20	-0.0975	-0.4847848	0.049294602	0.92407227
6N	2010-12-11	-62.18038413359999	-58.8874404557	91.0	12	0.0957999999999999	-1.6252606	0.03157043	0.0
6N	2010-12-21	-62.18038413359999	-58.8874404557	91.0	10	0.029	-0.85977453	0.02080341	0.11294556
6N	2010-12-30	-62.18038413359999	-58.8874404557	91.0	9	-0.1065999999999999	0.14880371	0.020427978	2.7088318
6N	2011-01-07	-62.18038413359999	-58.8874404557	91.0	8	-0.2346000000000001	0.5121596	0.0038736416	4.8129272
6N	2011-01-15	-62.18038413359999	-58.8874404557	91.0	8	-0.0441999999999999	-0.13158502	0.0051348535	0.44363403
6N	2011-01-23	-62.18038413359999	-58.8874404557	91.0	8	0.0432	-0.43702528	0.007999655	0.15979004
6N	2011-01-31	-62.18038413359999	-58.8874404557	91.0	8	-0.1522	0.6149156	0.0134482235	5.8635864
6N	2011-02-07	-62.18038413359999	-58.8874404557	91.0	7	-0.0413999999999999	0.5852051	0.007678802	4.700989
6N	2011-02-15	-62.18038413359999	-58.8874404557	91.0	8	-0.2142	1.27005	0.010230048	11.43045
6N	2011-02-25	-62.18038413359999	-58.8874404557	91.0	10	-0.213	1.599909	0.0048142527	17.598999
6N	2011-03-14	-62.18038413359999	-58.8874404557	91.0	17	-0.4012	1.2269949	0.007643615	23.290802
6N	2011-03-22	-62.18038413359999	-58.8874404557	91.0	8	-0.117	0.18778484	0.007650613	4.593109
6N	2011-04-06	-62.18038413359999	-58.8874404557	91.0	15	0.732	-2.3167248	0.045858726	1.0364685
6N	2011-04-24	-62.18038413359999	-58.8874404557	91.0	18	0.0109999999999999	-4.2455716	0.06708296	0.31414795
6N	2011-05-10	-62.18038413359999	-58.8874404557	91.0	16	0.119	-5.247345	0.0434812	0.0
6N	2011-05-24	-62.18038413359999	-58.8874404557	91.0	14	0.0351	-2.9812052	0.020930957	0.53726196
6N	2011-06-07	-62.18038413359999	-58.8874404557	91.0	14	-0.0541	-3.342273	0.039003104	1.4991455
6N	2011-06-20	-62.18038413359999	-58.8874404557	91.0	13	-0.0204	-6.661743	0.026443549	0.0
6N	2011-07-05	-62.18038413359999	-58.8874404557	91.0	15	0.1318	-4.722418	0.04793468	0.0
6N	2011-07-19	-62.18038413359999	-58.8874404557	91.0	14	-0.0271999999999999	-6.9060445	0.021053832	0.0
6N	2011-08-07	-62.18038413359999	-58.8874404557	91.0	19	0.11	-13.859247	0.03243607	0.0
6N	2011-08-22	-62.18038413359999	-58.8874404557	91.0	15	0.0616999999999999	-7.4070625	0.022508103	0.0
6N	2011-09-06	-62.18038413359999	-58.8874404557	91.0	15	0.0198	-4.1379337	0.025545262	0.0
6N	2011-09-22	-62.18038413359999	-58.8874404557	91.0	16	-0.1182	-7.1467876	0.050467245	0.0
6N	2011-10-06	-62.18038413359999	-58.8874404557	91.0	14	0.0569999999999999	-5.096932	0.0146555845	0.0
6N	2011-10-20	-62.18038413359999	-58.8874404557	91.0	14	0.1914	-1.5910218	0.02388516	0.12402344
6N	2011-11-17	-62.18038413359999	-58.8874404557	91.0	28	0.0546	-1.1482596	0.08928436	0.90649414
6N	2011-12-04	-62.18038413359999	-58.8874404557	91.0	17	-0.075	-1.6206088	0.03373712	0.2866211
6N	2011-12-19	-62.18038413359999	-58.8874404557	91.0	15	-0.2462999999999999	0.31943703	0.014183918	6.615143
6N	2012-01-07	-62.18038413359999	-58.8874404557	91.0	19	-0.2022	-0.16756745	0.035416454	1.572815
6N	2012-01-20	-62.18038413359999	-58.8874404557	91.0	13	-0.188	0.45295715	0.0068713743	6.5080566
6N	2012-02-04	-62.18038413359999	-58.8874404557	91.0	15	-0.205	0.33826447	0.007514103	6.542816
6N	2012-02-19	-62.18038413359999	-58.8874404557	91.0	15	-0.36	0.38287354	0.012092486	11.902161
6N	2012-03-04	-62.18038413359999	-58.8874404557	91.0	14	-0.189	-0.5326803	0.004307989	7.7853394
6N	2012-03-17	-62.18038413359999	-58.8874404557	91.0	13	-0.315	0.9958169	0.0023677715	14.252136
6N	2012-03-30	-62.18038413359999	-58.8874404557	91.0	13	-0.0359999999999999	-1.4006631	0.020559724	1.1378784
R1А	2007-12-09	-62.1769641417	-58.9005010787	96.0	31	0.0851999999999999	-1.9105625	0.060473308	0.88442993
R1А	2007-12-18	-62.1769641417	-58.9005010787	96.0	9	0.0103500000000001	-0.8629028	0.005512779	0.0
R1А	2007-12-26	-62.1769641417	-58.9005010787	96.0	8	-0.04515	-0.44673666	0.007125888	0.0066223145
R1А	2008-01-05	-62.1769641417	-58.9005010787	96.0	10	-0.1984	0.2755682	0.009094913	4.807617
R1А	2008-01-12	-62.1769641417	-58.9005010787	96.0	7	0.0111899999999999	-0.40901947	0.009206373	0.0
R1А	2008-01-19	-62.1769641417	-58.9005010787	96.0	7	-0.04591	-0.0641098	0.0042865686	1.7880554
R1А	2008-01-26	-62.1769641417	-58.9005010787	96.0	7	-0.1713199999999999	1.368866	0.004887358	10.950928
R1А	2008-02-02	-62.1769641417	-58.9005010787	96.0	7	-0.1083399999999999	0.95744705	2.7733156e-05	7.6595764
R1А	2008-02-09	-62.1769641417	-58.9005010787	96.0	7	0.0151399999999999	0.11775589	0.009557168	1.5675049
R1А	2008-02-16	-62.1769641417	-58.9005010787	96.0	7	-0.2043599999999999	1.2465477	0.00012025237	9.972382
R1А	2008-02-24	-62.1769641417	-58.9005010787	96.0	8	-0.1644	1.5516019	0.0019542915	13.9644165
R1А	2008-03-02	-62.1769641417	-58.9005010787	96.0	7	-0.072	0.84104156	0.014357213	8.079193
R1А	2008-03-07	-62.1769641417	-58.9005010787	96.0	5	-0.202	1.546636	0.000244354	9.279816
R1А	2008-03-09	-62.1769641417	-58.9005010787	96.0	2	-0.0269999999999999	0.78859454	0.00027799176	2.4094238
R1А	2008-11-03	-62.1769641417	-58.9005010787	96.0	239	0.90988	-2.6119864	0.4692993	17.618805
R1А	2008-11-13	-62.1769641417	-58.9005010787	96.0	10	-0.05128	-2.399747	0.022290135	0.0
R1А	2008-11-21	-62.1769641417	-58.9005010787	96.0	8	-0.0218399999999999	-0.7609321	0.0070662824	1.5933228
R1А	2008-11-28	-62.1769641417	-58.9005010787	96.0	7	-0.05596	0.48273087	0.0017112349	4.194214
R1А	2008-12-05	-62.1769641417	-58.9005010787	96.0	7	-0.1007	0.16266632	0.0009645205	2.988922
R1А	2008-12-09	-62.1769641417	-58.9005010787	96.0	4	0.02563	-0.94639283	0.0037737014	0.0
R1А	2008-12-13	-62.1769641417	-58.9005010787	96.0	4	-0.05123	-0.35811156	0.008963645	0.044036865
R1А	2008-12-19	-62.1769641417	-58.9005010787	96.0	6	-0.10504	0.49384853	0.0019074351	4.2490234
R1А	2008-12-26	-62.1769641417	-58.9005010787	96.0	7	-0.0793	0.2741394	0.0033592044	3.4514465
R1А	2009-01-02	-62.1769641417	-58.9005010787	96.0	7	-0.01952	-0.23205948	0.01172328	0.44192505
R1А	2009-01-09	-62.1769641417	-58.9005010787	96.0	7	-0.10984	0.7062721	0.001727638	5.650177
R1А	2009-01-17	-62.1769641417	-58.9005010787	96.0	8	-0.245	1.3519897	0.00018800411	12.167908
R1А	2009-01-24	-62.1769641417	-58.9005010787	96.0	7	0.036	0.6306801	0.027771477	5.0454407
R1А	2009-01-30	-62.1769641417	-58.9005010787	96.0	6	-0.144	1.5813904	4.1200314e-05	11.069733
